"Submitted","Record Number","Record Type","Address","Project Name","Status",
"03/13/2018","BLDR-180720186","Residential New","3303 CLAYBORNE AVE ALEXANDRIA, VA 22306-1408 United States",,"Closed",
"03/13/2018","BLDR-180720178","Residential New","3301 CLAYBORNE AVE ALEXANDRIA, VA 22306-1408 United States",,"Closed",
"03/09/2018","BLDR-180680190","Residential New","7310 WAYNE DR ANNANDALE, VA 22003-1741 United States",,"Closed",
"03/09/2018","BLDR-180680039","Residential New","2742 CEDAR LN VIENNA, VA 22180-0000 United States",,"Closed",
"03/09/2018","BLDR-180680033","Residential New","5911 BRUNSWICK ST SPRINGFIELD, VA 22150-3238 United States",,"Closed",
"03/07/2018","BLDR-180660138","Residential New","4206 BURKE STATION RD FAIRFAX, VA 22032-0000 United States",,"Closed",
"03/06/2018","BLDR-180650245","Residential New","5824 DOYLE RD CLIFTON, VA 20124-1307 United States","NEW SFD","Closed",
"03/06/2018","BLDR-180650203","Residential New","7104 EASTMAN DR FALLS CHURCH, VA 22043-1535 United States",,"Closed",
"03/06/2018","BLDR-180650031","Residential New","1810 CHESTERFIELD PL MCLEAN, VA 22101-5201 United States",,"Closed",
"03/02/2018","BLDR-180610117","Residential New","4814 GARDEN VIEW LN CHANTILLY, VA 20151-0000 United States",,"Closed",
"03/02/2018","BLDR-180610111","Residential New","4816 GARDEN VIEW LN CHANTILLY, VA 20151-0000 United States",,"Closed",
"03/02/2018","BLDR-180610103","Residential New","4818 GARDEN VIEW LN CHANTILLY, VA 20151-0000 United States",,"Closed",
"03/02/2018","BLDR-180610101","Residential New","4820 GARDEN VIEW LN CHANTILLY, VA 20151-0000 United States",,"Closed",
"03/02/2018","BLDR-180610086","Residential New","4822 GARDEN VIEW LN CHANTILLY, VA 20151-0000 United States",,"Closed",
"03/02/2018","BLDR-180610065","Residential New","1457 PATHFINDER LN MCLEAN, VA 22101-0000 United States",,"Closed",
"03/01/2018","BLDR-180600126","Residential New","6217 BREN MAR DR ALEXANDRIA, VA 22312-6404 United States",,"Closed",
"03/01/2018","BLDR-180600031","Residential New","6912 ARLINGTON BLVD FALLS CHURCH, VA 22042-1937 United States",,"In Review",
"02/28/2018","BLDR-180590235","Residential New","9717 CINNAMON CREEK DR VIENNA, VA 22182-1432 United States",,"Closed",
"02/27/2018","BLDR-180580105","Residential New","3228 APEX CIR FALLS CHURCH, VA 22044-2634 United States",,"Closed",
"02/26/2018","BLDR-180570017","Residential New","6736 SOUTH KINGS HWY ALEXANDRIA, VA 22306-1353 United States",,"Closed",
"02/26/2018","BLDR-180570014","Residential New","8012 RAILROAD ST DUNN LORING, VA 22027-1111 United States",,"Issued",
"02/23/2018","BLDR-180540248","Residential New","6637 SCHOOL LN FALLS CHURCH, VA 22042-2216 United States",,"Issued",
"02/23/2018","BLDR-180540238","Residential New","6473 WINDHAM AVE ALEXANDRIA, VA 22315-3416 United States",,"Closed",
"02/22/2018","BLDR-180530326","Residential New","1235 STONEHAM CT MCLEAN, VA 22101-2339 United States",,"Closed",
"02/22/2018","BLDR-180530174","Residential New","13881 WALNEY PARK DR CHANTILLY, VA 20151-0000 United States",,"Closed",
"02/21/2018","BLDR-180520147","Residential New","10708 HARLEY RD LORTON, VA 22079-0000 United States",,"Voided",
"02/20/2018","BLDR-180510309","Residential New","7020 ORDWAY RD CENTREVILLE, VA 20121-0000 United States",,"In Review",
"02/16/2018","BLDR-180470065","Residential New","303 WINDOVER AVE NW VIENNA, VA 22180-4413 United States",,"Inspections Completed",
"02/16/2018","BLDR-180470020","Residential New","1234 FIDO TEST WAY, United States",,"Voided",
"02/16/2018","BLDR-180470019","Residential New","1234 FIDO TEST WAY, United States",,"Voided",
"02/16/2018","BLDR-180470018","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"02/16/2018","BLDR-180470016","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"02/16/2018","BLDR-180470015","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"02/15/2018","BLDR-180460186","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"02/15/2018","BLDR-180460110","Residential New","10424 VAN PATTEN LN GREAT FALLS, VA 22066-0000 United States",,"Closed",
"02/15/2018","BLDR-180460065","Residential New","5710 MAGNOLIA LN FALLS CHURCH, VA 22041-1618 United States",,"Closed",
"02/14/2018","BLDR-180450225","Residential New","957 MILLWOOD LN GREAT FALLS, VA 22066-0000 United States",,"Closed",
"02/13/2018","BLDR-180440427","Residential New","1807 SHERIDAN CT MC LEAN, VA 22101-5264 United States",,"Closed",
"02/12/2018","BLDR-180430077","Residential New","9915 MILL RUN DR GREAT FALLS, VA 22066-0000 United States",,"Closed",
"02/12/2018","BLDR-180430019","Residential New","5801 FOX CHAPEL ESTATES DR FAIRFAX, VA 22030-0000 United States",,"Closed",
"02/08/2018","BLDR-180390114","Residential New","5201 MOUNT VERNON MEMORIAL HWY ALEXANDRIA, VA 22309-0000 United States",,"Closed",
"02/08/2018","BLDR-180390050","Residential New","1905 GREAT FALLS ST MC LEAN, VA 22101-5418 United States",,"Closed",
"02/07/2018","BLDR-180380387","Residential New","9525 5TH PL LORTON, VA 22079-2728 United States",,"Issued",
"02/07/2018","BLDR-180380371","Residential New","7217 AUBURN ST ANNANDALE, VA 22003-5819 United States",,"Issued",
"02/06/2018","BLDR-180370320","Residential New","8144 OLD DOMINION DR MCLEAN, VA 22102-0000 United States",,"Issued",
"02/05/2018","BLDR-180360024","Residential New","7884 SAINT DOLORES DR LORTON, VA 22079-0000 United States",,"Closed",
"02/05/2018","BLDR-180360022","Residential New","7888 SAINT DOLORES DR LORTON, VA 22079-0000 United States",,"Closed",
"02/05/2018","BLDR-180360021","Residential New","7890 SAINT DOLORES DR LORTON, VA 22079-0000 United States",,"Closed",
"02/01/2018","BLDR-180320232","Residential New","1130 RIVA RIDGE DR GREAT FALLS, VA 22066-1612 United States","NEW SFD","Closed",
"01/31/2018","BLDR-180310019","Residential New","1418 KIRBY RD MC LEAN, VA 22101-3201 United States",,"Closed",
"01/30/2018","BLDR-180300185","Residential New","9100 OLD COURTHOUSE RD VIENNA, VA 22182-2114 United States",,"Closed",
"01/30/2018","BLDR-180300169","Residential New","8534 ENGLESIDE ST ALEXANDRIA, VA 22309-1702 United States",,"In Review",
"01/30/2018","BLDR-180300102","Residential New","1103 WALKER CIR SW VIENNA, VA 22180-6529 United States",,"Closed",
"01/26/2018","BLDR-180260248","Residential New","11923 APPLING VALLEY RD FAIRFAX, VA 22030-5701 United States","NEW SFD","Closed",
"01/25/2018","BLDR-180250087","Residential New","7310 AUSTIN ST ANNANDALE, VA 22003-1603 United States",,"In Review",
"01/24/2018","BLDR-180240138","Residential New","3230 SHERRY CT FALLS CHURCH, VA 22042-3720 United States","N/A","Closed",
"01/23/2018","BLDR-180230038","Residential New","134 LEWIS ST NW VIENNA, VA 22180-4217 United States",,"Closed",
"01/19/2018","BLDR-180190031","Residential New","10808 GEORGETOWN PIKE GREAT FALLS, VA 22066-1604 United States",,"Voided",
"01/18/2018","BLDR-180180054","Residential New","1114 SAVILE LN MC LEAN, VA 22101-1831 United States",,"Closed",
"01/18/2018","BLDR-180180026","Residential New","1321 BANQUO CT MC LEAN, VA 22102-2707 United States",,"Closed",
"01/17/2018","BLDR-180170172","Residential New","11011 RING RD RESTON, VA 20190-3915 United States",,"Issued",
"01/12/2018","BLDR-180120111","Residential New","7010 WESTMORELAND RD FALLS CHURCH, VA 22042-2532 United States",,"Closed",
"01/11/2018","BLDR-180110208","Residential New","8213 HOCKING PL ALEXANDRIA, VA 22309-1809 United States",,"Closed",
"01/09/2018","BLDR-180090277","Residential New","7132 ALGER RD FALLS CHURCH, VA 22042-2502 United States",,"Closed",
"01/09/2018","BLDR-180090259","Residential New",,,"Voided",
"01/09/2018","BLDR-180090220","Residential New","7815 MANOR HOUSE DR FAIRFAX STATION, VA 22039-2214 United States","NSFD","Closed",
"01/09/2018","BLDR-180090084","Residential New","7815 OLD FALLS RD MCLEAN, VA 22102-2447 United States",,"Closed",
"01/08/2018","BLDR-180080264","Residential New","11400 PARK DR FAIRFAX, VA 22030-5531 United States",,"Closed",
"01/08/2018","BLDR-180080236","Residential New","3011 CRANE DR FALLS CHURCH, VA 22042-3004 United States",,"Closed",
"01/08/2018","BLDR-180080176","Residential New","3310 DONA AVE ALEXANDRIA, VA 22303-1112 United States",,"In Review",
"01/05/2018","BLDR-180050254","Residential New","1416 CROWELL RD VIENNA, VA 22182-1355 United States",,"In Review",
"01/04/2018","BLDR-180040044","Residential New","6812 OLD CHESTERBROOK RD MCLEAN, VA 22101-4406 United States",,"Voided",
"01/02/2018","BLDR-180020174","Residential New","7016 CHURCHILL RD MCLEAN, VA 22101-2609 United States",,"Closed",
"01/02/2018","BLDR-180020021","Residential New","12602 THOMPSON RD FAIRFAX, VA 22033-1607 United States",,"Closed",
"12/27/2017","BLDR-173610095","Residential New","7320 AUBURN ST ANNANDALE, VA 22003-5820 United States",,"Closed",
"12/22/2017","BLDR-173560076","Residential New","8421 RICHMOND AVE ALEXANDRIA, VA 22309-2312 United States",,"Voided",
"12/20/2017","BLDR-173540251","Residential New","2856 FAIRMONT ST FALLS CHURCH, VA 22042-1305 United States",,"Issued",
"12/20/2017","BLDR-173540230","Residential New","6009 OLD ROLLING RD ALEXANDRIA, VA 22310-1830 United States",,"Closed",
"12/19/2017","BLDR-173530340","Residential New","6617 GREENLEAF ST SPRINGFIELD, VA 22150-0000 United States",,"Closed",
"12/18/2017","BLDR-173520278","Residential New","7900 SYCAMORE DR FALLS CHURCH, VA 22042-3330 United States",,"Closed",
"12/15/2017","BLDR-173490248","Residential New","730 LAWTON ST MC LEAN, VA 22101-1510 United States",,"Issued",
"12/15/2017","BLDR-173490180","Residential New","716 ELLSWORTH AVE GREAT FALLS, VA 22066-2928 United States",,"Closed",
"12/15/2017","BLDR-173490146","Residential New","6311 HANOVER AVE SPRINGFIELD, VA 22150-3302 United States",,"Closed",
"12/12/2017","BLDR-173460276","Residential New","1979 HORSE SHOE DR VIENNA, VA 22182-3796 United States",,"Closed",
"12/12/2017","BLDR-173460258","Residential New","2312 WESTMORELAND ST FALLS CHURCH, VA 22046-1849 United States",,"Closed",
"12/12/2017","BLDR-173460098","Residential New","12929 POPES HEAD RD CLIFTON, VA 20124-0000 United States","NEW SFD","Voided",
"12/08/2017","BLDR-173420017","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"12/08/2017","BLDR-173420016","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"12/08/2017","BLDR-173420015","Residential New","1234 FIDO TEST WAY, United States",,"Voided",
"12/08/2017","BLDR-173420012","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"12/08/2017","BLDR-173420011","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"12/08/2017","BLDR-173420009","Residential New","1234 FIDO TEST WAY, United States",,"Voided",
"12/06/2017","BLDR-173400274","Residential New","141 COMMONAGE DR GREAT FALLS, VA 22066-3226 United States",,"Issued",
"12/06/2017","BLDR-173400196","Residential New","5938 COLCHESTER RD FAIRFAX, VA 22030-0000 United States","NEW SFD","Issued",
"12/06/2017","BLDR-173400137","Residential New","8600 BROOK RD MC LEAN, VA 22102-1506 United States",,"Closed",
"12/06/2017","BLDR-173400142","Residential New","12403 BRADDOCK RD FAIRFAX, VA 22030-0000 United States",,"Issued",
"12/04/2017","BLDR-173380241","Residential New","15125 COMPTON RD CENTREVILLE, VA 20121-2160 United States",,"Voided",
"12/04/2017","BLDR-173380172","Residential New","713 PARK ST SE VIENNA, VA 22180-5812 United States",,"Issued",
"12/02/2017","BLDR-173360015","Residential New","1306 LYONS ST GREAT FALLS, VA 22066-2222 United States","N/A","Voided",
"11/30/2017","BLDR-173340115","Residential New","4701 BACKLICK RD ANNANDALE, VA 22003-5957 United States",,"Issued",
"11/21/2017","BLDR-173250116","Residential New","5940 CLAPTON CT 26 ALEXANDRIA, VA 22310-0000 United States",,"Closed",
"11/20/2017","BLDR-173240143","Residential New","810 WALKER RD GREAT FALLS, VA 22066-2608 United States",,"Closed",
"11/17/2017","BLDR-173210183","Residential New","503 ARNON MEADOW RD GREAT FALLS, VA 22066-3903 United States",,"Closed",
"11/16/2017","BLDR-173200247","Residential New","913 NINOVAN RD SE VIENNA, VA 22180-0000 United States",,"Closed",
"11/16/2017","BLDR-173200181","Residential New","6419 BEATLES LN STE 3 ALEXANDRIA, VA 22310-0000 United States",,"Inspections Completed",
"11/15/2017","BLDR-173190156","Residential New","2870 LOWEN VALLEY RD ALEXANDRIA, VA 22303-0000 United States",,"Closed",
"11/14/2017","BLDR-173180045","Residential New","5014 MENDELL ST FAIRFAX, VA 22030-5425 United States",,"Closed",
"11/13/2017","BLDR-173170164","Residential New","3706 ANNANDALE RD ANNANDALE, VA 22003-0000 United States",,"Closed",
"11/13/2017","BLDR-173170157","Residential New","3710 ANNANDALE RD ANNANDALE, VA 22003-1765 United States",,"Closed",
"11/13/2017","BLDR-173170036","Residential New","1836 BIRCH RD MCLEAN, VA 22101-0000 United States",,"Closed",
"11/07/2017","BLDR-173110028","Residential New","1349 GORDON LN MCLEAN, VA 22102-2601 United States",,"Closed",
"11/03/2017","BLDR-173070168","Residential New","105 SAINT BERNARD DR NE VIENNA, VA 22180-0000 United States",,"Closed",
"11/03/2017","BLDR-173070138","Residential New","11628 SOURWOOD LN RESTON, VA 20191-3043 United States",,"Voided",
"11/02/2017","BLDR-173060046","Residential New","4509 ELMWOOD DR ALEXANDRIA, VA 22310-1320 United States",,"Closed",
"10/27/2017","BLDR-173000279","Residential New","5321 QUEENSBERRY AVE SPRINGFIELD, VA 22151-1935 United States",,"Voided",
"10/27/2017","BLDR-173000193","Residential New","5814 TILBURY RD ALEXANDRIA, VA 22310-1607 United States",,"Closed",
"10/26/2017","BLDR-172990212","Residential New","7311 DUNSTON ST SPRINGFIELD, VA 22151-3105 United States",,"Issued",
"10/26/2017","BLDR-172990085","Residential New","1720 N ALBEMARLE ST MCLEAN, VA 22101-4221 United States",,"Issued",
"10/25/2017","BLDR-172980256","Residential New","3111 SUNDROPS CT FAIRFAX, VA 22031-0000 United States","ROSSLYN","Closed",
"10/25/2017","BLDR-172980049","Residential New","5542 JANELLE ST ALEXANDRIA, VA 22303-1142 United States",,"Closed",
"10/24/2017","BLDR-172970248","Residential New","4147 OLD COLUMBIA PIKE ANNANDALE, VA 22003-2110 United States",,"Closed",
"10/24/2017","BLDR-172970159","Residential New","12304 POPES HEAD RD FAIRFAX, VA 22030-6410 United States",,"Closed",
"10/23/2017","BLDR-172960085","Residential New","957 SPENCER RD MCLEAN, VA 22102-2121 United States",,"Closed",
"10/20/2017","BLDR-172930270","Residential New","4210 MAINTREE CT FAIRFAX, VA 22033-3238 United States",,"Voided",
"10/20/2017","BLDR-172930269","Residential New","4210 MAINTREE CT FAIRFAX, VA 22033-3238 United States",,"Voided",
"10/20/2017","BLDR-172930217","Residential New","6808 NESBITT PL MC LEAN, VA 22101-2132 United States",,"Closed",
"10/20/2017","BLDR-172930084","Residential New","13100 LAUREL GLEN RD CLIFTON, VA 20124-1421 United States",,"Closed",
"10/19/2017","BLDR-172920346","Residential New","6101 SHERBORN LN SPRINGFIELD, VA 22152-1631 United States",,"Issued",
"10/17/2017","BLDR-172900175","Residential New","141 CENTER ST S VIENNA, VA 22180-0000 United States",,"Closed",
"10/16/2017","BLDR-172890208","Residential New","8738 BROOK RD MC LEAN, VA 22102-1541 United States",,"Issued",
"10/16/2017","BLDR-172890060","Residential New","2814 ROSEMARY LN FALLS CHURCH, VA 22042-1812 United States",,"Voided",
"10/13/2017","BLDR-172860321","Residential New","5713 OLD CLIFTON RD CLIFTON, VA 20124-1024 United States",,"Voided",
"10/13/2017","BLDR-172860023","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"10/13/2017","BLDR-172860022","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"10/13/2017","BLDR-172860020","Residential New","1234 FIDO TEST WAY, United States","SS","Voided",
"10/13/2017","BLDR-172860018","Residential New","1234 FIDO TEST WAY, United States",,"Voided",
"10/13/2017","BLDR-172860017","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"10/13/2017","BLDR-172860016","Residential New","1234 FIDO TEST WAY, United States","SS","Voided",
"10/11/2017","BLDR-172840259","Residential New","1969 ROLAND CLARKE PL RESTON, VA 20191-0000 United States",,"Closed",
"10/11/2017","BLDR-172840258","Residential New","1971 ROLAND CLARKE PL RESTON, VA 20191-0000 United States",,"Closed",
"10/04/2017","BLDR-172770234","Residential New","6826 ROSEMONT DR MCLEAN, VA 22101-5153 United States",,"Inspections Completed",
"10/03/2017","BLDR-172760269","Residential New","4227 SAN CARLOS DR FAIRFAX, VA 22030-5346 United States",,"Voided",
"10/03/2017","BLDR-172760238","Residential New","11320 FOX CREEK FARM WAY GREAT FALLS, VA 22066-0000 United States","NEW SFD","Closed",
"10/03/2017","BLDR-172760016","Residential New","5946 OAKDALE RD MC LEAN, VA 22101-3332 United States",,"Closed",
"09/29/2017","BLDR-172720251","Residential New","11696 SUNRISE SQUARE PL RESTON, VA 20191-0000 United States",,"Closed",
"09/29/2017","BLDR-172720250","Residential New","11694 SUNRISE SQUARE PL RESTON, VA 20191-0000 United States",,"Closed",
"09/29/2017","BLDR-172720248","Residential New","11690 SUNRISE SQUARE PL RESTON, VA 20191-0000 United States",,"Closed",
"09/29/2017","BLDR-172720247","Residential New","11688 SUNRISE SQUARE PL RESTON, VA 20191-0000 United States",,"Closed",
"09/26/2017","BLDR-172690049","Residential New","5904 AMHERST AVE SPRINGFIELD, VA 22150-3225 United States",,"Voided",
"09/26/2017","BLDR-172690018","Residential New","6505 SMOOT DR MC LEAN, VA 22101-4003 United States",,"Issued",
"09/21/2017","BLDR-172640260","Residential New","6013 POCOL DR CLIFTON, VA 20124-1328 United States",,"Closed",
"09/21/2017","BLDR-172640180","Residential New","8743 OX RD LORTON, VA 22079-0000 United States",,"Closed",
"09/19/2017","BLDR-172620306","Residential New","9036 OLD COURTHOUSE RD VIENNA, VA 22182-2111 United States",,"Voided",
"09/11/2017","BLDR-172540219","Residential New","6312 LAKEVIEW DR FALLS CHURCH, VA 22041-1309 United States",,"Closed",
